TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2024-09-16,2024-09-16,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,7747.15,7896.00,7700.45,7767.80,7767.80,7687.45,,7765.30,,,14469,113164240.00,2570,F1,1,,,,,
2024-09-16,2024-09-16,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,791.55,812.85,791.55,801.65,805.85,801.50,,802.35,,,5402,4331957.00,401,F1,1,,,,,
2024-09-16,2024-09-16,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,1429.95,1433.00,1397.00,1404.55,1404.55,1410.95,,1405.10,,,54478,76869707.00,5052,F1,1,,,,,
2024-09-16,2024-09-16,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,64.50,65.20,62.50,63.56,63.56,64.24,,63.56,,,95667,6093481.00,519,F1,1,,,,,
2024-09-16,2024-09-16,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,103.00,103.00,100.50,100.83,100.70,101.68,,100.83,,,177366,18035004.00,1437,F1,1,,,,,
2024-09-16,2024-09-16,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,12.75,12.75,12.75,12.75,12.75,12.15,,12.75,,,115162,1468315.00,61,F1,1,,,,,
2024-09-16,2024-09-16,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,8.06,8.06,7.76,7.84,7.79,7.90,,7.84,,,23831,186970.00,230,F1,1,,,,,
2024-09-16,2024-09-16,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,11.95,12.25,11.43,11.79,11.73,11.95,,11.79,,,18804,221693.00,77,F1,1,,,,,
2024-09-16,2024-09-16,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,213.00,215.55,211.65,212.45,212.25,213.45,,212.53,,,68130,14522787.00,1175,F1,1,,,,,
2024-09-16,2024-09-16,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,B,,,,,ASIAN HOTELS (NORTH) LIMITED,176.50,176.50,174.35,176.50,176.50,176.95,,178.07,,,980,171564.00,29,F1,1,,,,,
2024-09-16,2024-09-16,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,7985.55,7985.55,7893.95,7905.50,7905.80,7958.70,,7899.65,,,395,3125535.00,189,F1,1,,,,,
2024-09-16,2024-09-16,CM,BSE,STK,500028,INE447A01015,ATVPR,XT,,,,,ATV PROJECTS INDIA LTD.,34.93,34.93,34.93,34.93,34.93,35.64,,34.93,,,7543,263476.00,38,F1,1,,,,,
2024-09-16,2024-09-16,CM,BSE,STK,500031,INE193E01025,BAJAJELEC,A,,,,,BAJAJ ELECTRICALS LTD.,1004.10,1004.10,978.00,989.80,989.80,989.35,,990.70,,,6578,6486568.00,663,F1,1,,,,,
2024-09-16,2024-09-16,CM,BSE,STK,500032,INE306A01021,BAJAJHIND,A,,,,,BAJAJ HINDUSTHAN SUGAR LIMITED,39.01,39.88,39.01,39.14,39.14,38.42,,39.18,,,823323,32480729.00,3251,F1,1,,,,,
2024-09-16,2024-09-16,CM,BSE,STK,500033,INE451A01017,FORCEMOT,A,,,,,FORCE MOTORS LTD.,7193.70,7200.05,7053.00,7069.20,7069.20,7201.45,,7064.35,,,1608,11412356.00,500,F1,1,,,,,
2024-09-16,2024-09-16,CM,BSE,STK,500034,INE296A01024,BAJFINANCE,A,,,,,BAJAJ FINANCE LIMITED,7680.00,7680.00,7322.00,7342.10,7342.10,7597.00,,7345.60,,,75982,566409888.00,11596,F1,1,,,,,
2024-09-16,2024-09-16,CM,BSE,STK,500038,INE119A01028,BALRAMCHIN,A,,,,,BALRAMPUR CHINI MILLS LTD.,565.75,575.85,562.20,568.85,568.85,557.55,,568.75,,,123807,70486804.00,3401,F1,1,,,,,
2024-09-16,2024-09-16,CM,BSE,STK,500039,INE213C01025,BANCOINDIA,B,,,,,BANCO PRODUCTS (INDIA) LTD.,677.25,678.85,667.15,668.30,669.30,672.30,,669.35,,,2270,1525276.00,238,F1,1,,,,,
