TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2024-10-29,2024-10-29,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,7345.05,7510.00,7198.45,7493.05,7493.05,7337.45,,7492.50,,,9500,69654504.00,2597,F1,1,,,,,
2024-10-29,2024-10-29,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,769.65,784.00,752.00,775.00,773.95,739.70,,773.85,,,22446,17172062.00,1193,F1,1,,,,,
2024-10-29,2024-10-29,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,1347.55,1365.00,1310.10,1330.65,1329.00,1321.10,,1329.75,,,48118,64183794.00,3115,F1,1,,,,,
2024-10-29,2024-10-29,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,54.80,57.50,54.28,54.89,54.89,53.02,,54.89,,,95095,5300653.00,676,F1,1,,,,,
2024-10-29,2024-10-29,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,86.00,86.00,84.00,84.44,84.44,84.83,,84.44,,,44203,3745611.00,442,F1,1,,,,,
2024-10-29,2024-10-29,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,6.79,6.99,6.70,6.78,6.80,6.74,,6.78,,,23400,159216.00,141,F1,1,,,,,
2024-10-29,2024-10-29,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,11.20,11.96,10.68,11.00,11.00,11.17,,11.00,,,4569,51506.00,39,F1,1,,,,,
2024-10-29,2024-10-29,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,220.00,224.80,218.00,223.85,223.70,219.55,,223.85,,,78780,17522114.00,1235,F1,1,,,,,
2024-10-29,2024-10-29,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,B,,,,,ASIAN HOTELS (NORTH) LIMITED,192.10,192.10,192.10,192.10,192.10,183.80,,193.45,,,100,19210.00,2,F1,1,,,,,
2024-10-29,2024-10-29,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,7643.50,7676.15,7438.30,7563.50,7549.00,7643.50,,7567.50,,,2748,20665845.00,897,F1,1,,,,,
2024-10-29,2024-10-29,CM,BSE,STK,500028,INE447A01015,ATVPR,X,,,,,ATV PROJECTS INDIA LTD.,33.03,34.30,31.67,32.47,32.47,33.03,,32.47,,,21852,712104.00,194,F1,1,,,,,
2024-10-29,2024-10-29,CM,BSE,STK,500031,INE193E01025,BAJAJELEC,A,,,,,BAJAJ ELECTRICALS LTD.,855.00,867.20,842.00,860.60,865.95,853.65,,862.85,,,1223,1043856.00,182,F1,1,,,,,
2024-10-29,2024-10-29,CM,BSE,STK,500032,INE306A01021,BAJAJHIND,A,,,,,BAJAJ HINDUSTHAN SUGAR LIMITED,33.99,34.34,33.00,33.50,33.50,33.61,,33.49,,,533086,17910091.00,2409,F1,1,,,,,
2024-10-29,2024-10-29,CM,BSE,STK,500033,INE451A01017,FORCEMOT,A,,,,,FORCE MOTORS LTD.,6593.70,6593.70,6304.45,6378.35,6380.00,6418.50,,6384.55,,,8946,57141122.00,987,F1,1,,,,,
2024-10-29,2024-10-29,CM,BSE,STK,500034,INE296A01024,BAJFINANCE,A,,,,,BAJAJ FINANCE LIMITED,6920.00,7059.45,6803.00,7018.70,7018.70,6907.40,,7022.50,,,20911,144799987.00,3478,F1,1,,,,,
2024-10-29,2024-10-29,CM,BSE,STK,500038,INE119A01028,BALRAMCHIN,A,,,,,BALRAMPUR CHINI MILLS LTD.,632.00,646.30,623.10,642.10,640.00,628.90,,642.75,,,52177,33218067.00,2779,F1,1,,,,,
2024-10-29,2024-10-29,CM,BSE,STK,500039,INE213C01025,BANCOINDIA,B,,,,,BANCO PRODUCTS (INDIA) LTD.,661.00,735.00,637.50,695.10,695.10,650.40,,694.80,,,12593,8548038.00,1490,F1,1,,,,,
2024-10-29,2024-10-29,CM,BSE,STK,500040,INE055A01016,ABREL,A,,,,,ADITYA BIRLA REAL ESTATE LIMIT,2776.80,2776.80,2688.90,2734.10,2740.55,2752.00,,2735.50,,,13839,37627716.00,1417,F1,1,,,,,
2024-10-29,2024-10-29,CM,BSE,STK,500041,INE459A01010,BANARISUG,B,,,,,BANNARI AMMAN SUGARS LTD.,3532.05,3594.45,3522.80,3526.95,3526.95,3511.20,,3518.40,,,59,209816.00,29,F1,1,,,,,
2024-10-29,2024-10-29,CM,BSE,STK,500042,INE373A01013,BASF,A,,,,,BASF INDIA LTD.,7373.25,7373.25,7198.85,7290.35,7279.55,7316.25,,7290.50,,,972,7065087.00,314,F1,1,,,,,
2024-10-29,2024-10-29,CM,BSE,STK,500043,INE176A01028,BATAINDIA,A,,,,,BATA INDIA LTD.,1366.25,1375.20,1348.00,1360.55,1361.00,1374.75,,1360.25,,,9855,13383392.00,1838,F1,1,,,,,
2024-10-29,2024-10-29,CM,BSE,STK,500048,INE258A01016,BEML,A,,,,,BEML LTD.,3772.90,3835.70,3745.50,3809.95,3824.95,3772.90,,3811.10,,,7348,27883001.00,1080,F1,1,,,,,
2024-10-29,2024-10-29,CM,BSE,STK,500049,INE263A01024,BEL,A,,,,,BHARAT ELECTRONICS LTD.,271.90,284.35,271.00,283.60,283.60,269.95,,283.65,,,1287900,356446975.00,11370,F1,1,,,,,
2024-10-29,2024-10-29,CM,BSE,STK,500052,INE922A01025,BEPL,B,,,,,BHANSALI ENGINEERING POLYMERS,130.90,133.70,128.00,131.15,130.75,130.85,,131.10,,,37145,4852102.00,793,F1,1,,,,,
