TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2024-12-10,2024-12-10,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,7585.00,7710.00,7572.25,7694.10,7684.50,7564.55,,7693.25,,,5208,39940871.00,1771,F1,1,,,,,
2024-12-10,2024-12-10,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,791.45,791.45,778.05,785.20,783.95,777.15,,785.35,,,24262,19053583.00,1225,F1,1,,,,,
2024-12-10,2024-12-10,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,1333.95,1333.95,1305.00,1309.35,1309.35,1324.50,,1309.70,,,36615,48125241.00,3435,F1,1,,,,,
2024-12-10,2024-12-10,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,60.45,66.48,58.70,65.90,65.90,60.05,,65.90,,,1087768,69133393.00,2832,F1,1,,,,,
2024-12-10,2024-12-10,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,79.84,79.98,78.50,78.73,78.73,79.14,,78.73,,,51361,4047868.00,477,F1,1,,,,,
2024-12-10,2024-12-10,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,11.55,11.68,11.40,11.61,11.40,11.13,,11.54,,,98661,1143974.00,158,F1,1,,,,,
2024-12-10,2024-12-10,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,7.13,7.32,7.07,7.26,7.27,7.27,,7.26,,,48745,350293.00,241,F1,1,,,,,
2024-12-10,2024-12-10,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,11.48,12.00,11.17,11.86,11.80,11.45,,11.86,,,80820,939373.00,94,F1,1,,,,,
2024-12-10,2024-12-10,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,221.05,224.30,216.30,218.00,218.00,221.25,,218.00,,,145242,31972118.00,2005,F1,1,,,,,
2024-12-10,2024-12-10,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,B,,,,,ASIAN HOTELS (NORTH) LIMITED,211.60,211.60,194.10,197.85,195.05,211.60,,196.55,,,1833,361284.00,182,F1,1,,,,,
